label,ssim,psnr
012_005_122,0.7135136127471924,15.136940002441406
012_005_123,0.7045772671699524,14.95355224609375
012_005_124,0.7145146131515503,15.121220588684082
012_005_125,0.7023308277130127,14.937175750732422
012_005_126,0.6791317462921143,14.855414390563965
012_005_127,0.69263756275177,15.01500129699707
012_005_128,0.6962069869041443,14.659465789794922
012_005_129,0.708879828453064,14.35318088531494
012_005_12,0.5587216019630432,13.24512004852295
012_005_130,0.6605872511863708,14.175682067871094
012_005_131,0.6911570429801941,14.512528419494627
012_005_132,0.6981436014175415,14.544767379760742
012_005_133,0.6494376063346863,14.256633758544922
012_005_134,0.6990440487861633,13.684276580810549
012_005_135,0.6837888956069946,14.85222339630127
012_005_136,0.6912481784820557,14.935941696166992
012_005_137,0.6605352163314819,14.783594131469728
012_005_138,0.667732298374176,14.883102416992188
012_005_139,0.7132538557052612,14.204919815063477
012_005_13,0.592818021774292,13.83405590057373
012_005_140,0.7126467227935791,14.124326705932615
012_005_141,0.7142065167427063,14.144035339355469
012_005_142,0.7203524112701416,14.663376808166504
012_005_143,0.6843237280845642,15.30573272705078
012_005_144,0.6023433804512024,14.413232803344728
012_005_145,0.6677533388137817,13.879398345947266
012_005_146,0.6000178456306458,14.467618942260742
012_005_147,0.7012442946434021,13.918497085571287
012_005_148,0.6856510043144226,13.733806610107422
012_005_149,0.6961532235145569,14.688960075378418
012_005_14,0.5527008771896362,13.69267463684082
012_005_150,0.6799315810203552,13.820515632629396
012_005_151,0.6843077540397644,13.898843765258787
012_005_152,0.6896663904190063,13.89906883239746
012_005_153,0.7299425005912781,14.756007194519045
012_005_154,0.6893326640129089,14.026077270507812
012_005_155,0.715580403804779,14.337373733520508
012_005_156,0.7411991953849792,14.631988525390623
012_005_157,0.6228855848312378,14.274230003356934
012_005_158,0.693010687828064,14.40336799621582
012_005_159,0.683537483215332,13.954754829406738
012_005_15,0.5691366195678711,13.576531410217283
012_005_160,0.7101795077323914,13.79021453857422
012_005_161,0.7076919674873352,14.145797729492188
012_005_162,0.6932245492935181,14.266485214233398
012_005_163,0.4702518284320831,13.03773307800293
012_005_164,0.6370509266853333,14.754328727722168
012_005_165,0.7256529927253723,14.016264915466309
012_005_166,0.6311503052711487,10.844881057739258
012_005_167,0.630081057548523,14.704036712646484
012_005_168,0.5162664651870728,13.55939483642578
012_005_169,0.6537460684776306,14.295369148254396
012_005_16,0.7154250144958496,14.607244491577148
012_005_170,0.5294291973114014,15.418185234069824
012_005_171,0.6093615293502808,14.599128723144531
012_005_172,0.5180336833000183,14.220956802368164
012_005_173,0.5164878964424133,13.152324676513672
012_005_174,0.5128948092460632,13.316944122314451
012_005_175,0.7111541032791138,14.708292007446287
012_005_176,0.6225782632827759,13.699901580810549
012_005_177,0.61054527759552,13.717676162719728
012_005_178,0.6695970296859741,14.548307418823242
012_005_179,0.6878575086593628,14.546707153320312
012_005_17,0.7130313515663147,14.744343757629396
012_005_180,0.6722459197044373,14.44569492340088
012_005_181,0.4913968741893768,14.962776184082031
012_005_182,0.4723933935165405,14.055093765258787
012_005_183,0.6510916948318481,15.012990951538086
012_005_184,0.6763125658035278,13.06848430633545
012_005_185,0.6932657957077026,15.344934463500977
012_005_186,0.5652223825454712,16.3289852142334
012_005_187,0.553663432598114,15.013574600219728
012_005_188,0.4872874617576599,14.626012802124023
012_005_189,0.7150723934173584,15.268278121948242
012_005_18,0.5827507972717285,14.216504096984863
012_005_190,0.7038872838020325,14.02634620666504
012_005_191,0.535614550113678,13.430368423461914
012_005_192,0.4924849569797516,14.32804012298584
012_005_193,0.5380255579948425,13.024961471557615
012_005_194,0.4843971729278564,13.46138858795166
012_005_195,0.5414330959320068,13.112237930297852
012_005_196,0.5991817116737366,14.66903305053711
012_005_197,0.5361126065254211,13.539725303649902
012_005_198,0.5957219004631042,14.322351455688477
012_005_199,0.6587443351745605,14.32271957397461
012_005_19,0.5149261951446533,13.460370063781738
012_005_1,0.6684092283248901,12.053401947021484
012_005_200,0.5073577761650085,12.559718132019045
012_005_201,0.6712567210197449,11.68826961517334
012_005_202,0.4995371699333191,12.759099006652832
012_005_203,0.535851776599884,10.349535942077637
012_005_204,0.7384058237075806,15.28454875946045
012_005_205,0.6520684361457825,13.94473648071289
012_005_206,0.6681632995605469,15.63631534576416
012_005_207,0.6460475921630859,14.638962745666504
012_005_208,0.6747750043869019,15.001994132995604
012_005_209,0.6292716264724731,14.765735626220703
012_005_20,0.7286975979804993,14.018125534057615
012_005_210,0.6580275297164917,15.376276969909668
012_005_211,0.7388120889663696,14.963651657104492
012_005_212,0.6662901639938354,15.469380378723145
012_005_213,0.5916479825973511,14.74668025970459
012_005_214,0.7069068551063538,14.657506942749023
012_005_215,0.6451433897018433,14.621475219726562
012_005_216,0.6234687566757202,15.143516540527344
012_005_217,0.7079150676727295,14.98185920715332
012_005_218,0.6506574153900146,14.129327774047852
012_005_219,0.7335694432258606,14.991884231567385
012_005_21,0.7051987051963806,14.08530330657959
012_005_220,0.6571487188339233,14.694595336914062
012_005_221,0.5653294324874878,13.386038780212402
012_005_222,0.7139403223991394,14.583855628967283
012_005_223,0.6327550411224365,14.98621940612793
012_005_224,0.6070958971977234,15.046833038330078
012_005_225,0.6630894541740417,14.20345687866211
012_005_226,0.752651572227478,12.222041130065918
012_005_227,0.6189644932746887,13.703259468078612
012_005_228,0.5973044037818909,13.751314163208008
012_005_229,0.6672871708869934,14.68753433227539
012_005_22,0.6998176574707031,14.64685344696045
012_005_230,0.6673461198806763,13.838263511657717
012_005_231,0.7411432266235352,14.790410041809082
012_005_232,0.7038528919219971,14.049016952514648
012_005_233,0.7284146547317505,14.058709144592283
012_005_234,0.6476650834083557,14.298887252807615
012_005_235,0.6881817579269409,14.233274459838867
012_005_236,0.7200566530227661,15.13873291015625
012_005_237,0.7599353194236755,15.199607849121094
012_005_238,0.7014102339744568,14.25753402709961
012_005_239,0.7461228370666504,15.156846046447754
012_005_23,0.6295830607414246,14.940329551696776
012_005_240,0.7637225389480591,15.175626754760742
012_005_241,0.7238755226135254,15.075790405273438
012_005_242,0.7062676548957825,14.279452323913574
012_005_243,0.6297297477722168,14.277389526367188
012_005_244,0.6711407899856567,14.808932304382324
012_005_245,0.6946965456008911,14.681236267089844
012_005_246,0.6264334321022034,14.352774620056152
012_005_247,0.6272411346435547,14.372102737426758
012_005_248,0.6769930720329285,14.907221794128418
012_005_249,0.6815102100372314,14.693382263183594
012_005_24,0.6684715747833252,14.237857818603516
012_005_250,0.6298527717590332,14.1093111038208
012_005_251,0.7010458707809448,15.162314414978027
012_005_252,0.6527776122093201,14.423638343811035
012_005_253,0.6527593731880188,14.414719581604004
012_005_254,0.6569897532463074,14.890351295471191
012_005_255,0.6675673127174377,15.345632553100586
012_005_256,0.6798495650291443,15.215025901794434
012_005_257,0.6857593655586243,15.510387420654297
012_005_258,0.7168983221054077,15.63575267791748
012_005_259,0.6939809322357178,15.04892921447754
012_005_25,0.6539017558097839,14.21968936920166
012_005_260,0.6403279304504395,14.781259536743164
012_005_261,0.6786722540855408,14.480377197265623
012_005_262,0.6727325916290283,13.87119483947754
012_005_263,0.7008066773414612,14.255541801452637
012_005_264,0.6747163534164429,14.053827285766602
012_005_265,0.6714598536491394,14.034801483154297
012_005_266,0.6382502913475037,15.00047779083252
012_005_267,0.6209977865219116,15.19428825378418
012_005_268,0.6594630479812622,14.776278495788574
012_005_269,0.645600438117981,14.83373737335205
012_005_26,0.6641716957092285,14.33925437927246
012_005_270,0.749962568283081,15.17551040649414
012_005_271,0.6050934791564941,14.178954124450684
012_005_272,0.603028416633606,14.264104843139648
012_005_273,0.6936448216438293,15.08828067779541
012_005_274,0.6785449981689453,14.934945106506348
012_005_275,0.7126189470291138,15.032306671142578
012_005_276,0.7135473489761353,15.550260543823242
012_005_277,0.6493685841560364,14.26897144317627
012_005_278,0.6888591051101685,14.906353950500488
012_005_279,0.660001277923584,14.15237808227539
012_005_27,0.7164719104766846,14.29474925994873
012_005_280,0.6354578137397766,14.859977722167969
012_005_281,0.6922865509986877,15.449089050292969
012_005_282,0.6579517722129822,14.670537948608398
012_005_283,0.650823175907135,14.67299461364746
012_005_284,0.7171582579612732,15.423608779907228
012_005_285,0.6780044436454773,14.809362411499023
012_005_286,0.6719763278961182,13.71264934539795
012_005_287,0.6494554877281189,13.56637954711914
012_005_288,0.6639006733894348,13.956008911132812
012_005_289,0.6741400957107544,14.46800136566162
012_005_28,0.6981794834136963,13.79554271697998
012_005_290,0.70322585105896,14.780817985534668
012_005_291,0.6911504864692688,14.224834442138672
012_005_292,0.3346016407012939,6.30942440032959
012_005_293,0.6549435257911682,13.515310287475586
012_005_294,0.2641647458076477,10.266693115234377
012_005_295,0.6754671931266785,14.976276397705078
012_005_296,0.6588297486305237,12.802860260009766
012_005_297,0.7037929892539978,15.496335983276367
012_005_29,0.7693845629692078,14.994091033935549
012_005_2,0.5593188405036926,13.126293182373049
012_005_30,0.7194331288337708,14.275882720947266
012_005_31,0.7425656914710999,14.495601654052734
012_005_32,0.6932769417762756,14.08440113067627
012_005_33,0.7011510133743286,13.964643478393556
012_005_34,0.7166261672973633,14.060850143432615
012_005_35,0.7170833349227905,14.09474754333496
012_005_36,0.6789864301681519,13.70596981048584
012_005_37,0.6741032600402832,13.607412338256836
012_005_38,0.673363447189331,13.565888404846191
012_005_39,0.6921606659889221,13.551815032958984
012_005_3,0.6371583938598633,11.621222496032717
012_005_40,0.7621563673019409,15.189614295959473
012_005_41,0.7143057584762573,14.374371528625488
012_005_42,0.7575197815895081,15.180587768554688
012_005_43,0.7285578846931458,15.067509651184082
012_005_44,0.6722139120101929,14.266700744628906
012_005_45,0.7246509194374084,15.110239028930664
012_005_46,0.6831247210502625,14.351682662963867
012_005_47,0.6773313879966736,14.220656394958496
012_005_48,0.6767158508300781,14.68529224395752
012_005_49,0.6482861638069153,14.34687042236328
012_005_4,0.6801137924194336,11.246260643005373
012_005_50,0.6623088717460632,14.268218994140623
012_005_51,0.6439388394355774,14.214788436889648
012_005_52,0.6484858989715576,14.332867622375488
012_005_53,0.6650339961051941,14.483253479003906
012_005_54,0.6748189926147461,14.737287521362305
012_005_55,0.6619025468826294,14.114912986755373
012_005_56,0.6747807264328003,14.72654914855957
012_005_57,0.6646825075149536,14.246748924255373
012_005_58,0.6671081185340881,14.213272094726562
012_005_59,0.6625789403915405,14.246084213256836
012_005_5,0.5021476149559021,13.725406646728516
012_005_60,0.6837453842163086,14.723773956298828
012_005_61,0.6630005240440369,14.838241577148438
012_005_62,0.6609243154525757,14.78083610534668
012_005_63,0.6600309014320374,14.79024887084961
012_005_64,0.6501237154006958,14.797330856323242
012_005_65,0.6983808279037476,15.624889373779297
012_005_66,0.6760478615760803,15.48061752319336
012_005_67,0.649556040763855,15.076248168945312
012_005_68,0.6879150867462158,15.471818923950195
012_005_69,0.6328164339065552,14.906814575195312
012_005_6,0.5986378788948059,11.400752067565918
012_005_70,0.6523168683052063,15.327893257141112
012_005_71,0.6449769139289856,14.851397514343262
012_005_72,0.6677165031433105,15.064963340759276
012_005_73,0.6104347705841064,14.267946243286133
012_005_74,0.6718075275421143,14.997191429138184
012_005_75,0.6369599103927612,14.358514785766602
012_005_76,0.6682279706001282,14.722147941589355
012_005_77,0.6807731986045837,14.773698806762695
012_005_78,0.6546328663825989,14.16429042816162
012_005_79,0.6638044118881226,14.011138916015623
012_005_7,0.5608391761779785,10.263086318969728
012_005_80,0.6810721158981323,14.85439682006836
012_005_81,0.7340154647827148,15.430065155029297
012_005_82,0.7153823971748352,14.688448905944824
012_005_83,0.7564245462417603,15.144075393676758
012_005_84,0.7205545902252197,14.520281791687012
012_005_85,0.7509370446205139,15.295013427734377
012_005_86,0.7685925364494324,15.305126190185549
012_005_87,0.740685224533081,14.584583282470703
012_005_88,0.7415590286254883,14.562280654907228
012_005_89,0.7584378719329834,14.802743911743164
012_005_8,0.6668557524681091,11.921342849731444
012_005_90,0.7553972005844116,14.809517860412598
012_005_91,0.792026162147522,15.465659141540527
012_005_92,0.7014719247817993,14.405975341796877
012_005_93,0.6839995980262756,14.152464866638184
012_005_94,0.6896382570266724,14.215283393859863
012_005_95,0.7377309203147888,14.571308135986328
012_005_96,0.6538530588150024,13.959301948547363
012_005_97,0.6850962042808533,14.655972480773926
012_005_98,0.660519003868103,14.100528717041016
012_005_99,0.661193311214447,14.207523345947266
012_005_9,0.5903967618942261,13.057361602783203
012_006_10,0.3648794293403625,12.63181209564209
012_006_11,0.5458453893661499,12.754966735839844
012_006_12,0.6777785420417786,11.92251968383789
012_006_13,0.6745865941047668,12.633440017700195
012_006_14,0.526547372341156,13.879453659057615
012_006_15,0.6947137713432312,14.530826568603516
012_006_16,0.6461986899375916,14.640183448791504
012_006_17,0.6921752095222473,14.585620880126951
012_006_18,0.6340764164924622,13.545607566833496
012_006_19,0.6120054721832275,12.909900665283203
012_006_1,0.6825801730155945,11.742202758789062
012_006_20,0.6660072207450867,14.293068885803224
012_006_21,0.6495851874351501,14.191895484924316
012_006_22,0.7128777503967285,14.403977394104004
012_006_23,0.6208386421203613,13.86722183227539
012_006_24,0.6702982187271118,13.661701202392578
012_006_25,0.6458817720413208,14.621940612792969
012_006_26,0.7077173590660095,13.694561004638672
012_006_27,0.6775021553039551,14.437228202819824
012_006_28,0.6405202150344849,13.73593521118164
012_006_29,0.7179325222969055,14.231796264648438
012_006_2,0.6204481720924377,12.944313049316406
012_006_30,0.6996241807937622,14.43446922302246
012_006_31,0.7192469835281372,14.15536117553711
012_006_32,0.680289089679718,14.3982515335083
012_006_33,0.6932865977287292,14.598358154296877
012_006_34,0.5802280306816101,13.33178997039795
012_006_35,0.7197849154472351,13.779359817504885
012_006_36,0.6994712352752686,13.51474952697754
012_006_37,0.3268221914768219,11.048579216003418
012_006_38,0.2293159514665603,10.422982215881348
012_006_39,0.6474051475524902,14.099539756774902
012_006_3,0.4618929028511047,13.784314155578612
012_006_40,0.6199010014533997,14.48061752319336
012_006_41,0.7118443250656128,14.446775436401367
012_006_42,0.6913244724273682,14.538527488708496
012_006_43,0.6890861392021179,14.453009605407717
012_006_44,0.6514362096786499,14.167919158935549
012_006_45,0.6370950937271118,14.440735816955566
012_006_46,0.2706339061260223,10.254664421081545
012_006_47,0.6733921766281128,14.467546463012695
012_006_48,0.6994231939315796,14.203109741210938
012_006_49,0.6093112230300903,14.367347717285156
012_006_4,0.494882732629776,13.769454956054688
012_006_50,0.6291983127593994,13.357084274291992
012_006_51,0.6519322991371155,13.040484428405762
012_006_52,0.5211367607116699,14.316446304321287
012_006_53,0.6603125333786011,12.30098819732666
012_006_54,0.6924266219139099,12.029136657714844
012_006_55,0.5105840563774109,14.395090103149414
012_006_56,0.6656166315078735,13.88776683807373
012_006_57,0.4969155490398407,13.5394868850708
012_006_58,0.5271898508071899,14.370983123779297
012_006_59,0.5186281800270081,13.455928802490234
012_006_5,0.3996842503547668,14.059255599975586
012_006_60,0.4969331324100494,13.685145378112791
012_006_61,0.4673160016536712,14.405335426330566
012_006_62,0.5191308856010437,14.213099479675291
012_006_63,0.6246775388717651,14.88967990875244
012_006_64,0.624464213848114,14.848382949829102
012_006_65,0.6269047260284424,14.7429838180542
012_006_66,0.5737403631210327,14.52865505218506
012_006_67,0.4574873149394989,13.966917037963867
012_006_68,0.5670904517173767,15.11139678955078
012_006_69,0.4642434120178222,13.790422439575195
012_006_6,0.6561090350151062,13.22593879699707
012_006_70,0.6686336398124695,12.24411392211914
012_006_71,0.6397681832313538,11.12695598602295
012_006_72,0.5767467617988586,15.266895294189451
012_006_73,0.6718960404396057,12.750383377075195
012_006_74,0.6315028071403503,13.508044242858888
012_006_75,0.3736470341682434,8.588603973388672
012_006_76,0.7053497433662415,14.57048225402832
012_006_77,0.3319031894207001,11.131948471069336
012_006_78,0.6472626328468323,14.15192985534668
012_006_79,0.6383219361305237,13.40422821044922
012_006_7,0.4838923513889313,13.788597106933594
012_006_80,0.7010604739189148,14.461633682250977
012_006_81,0.5989601016044617,14.990887641906738
012_006_82,0.423863023519516,9.138686180114746
012_006_83,-0.0926399901509285,5.816264629364014
012_006_84,0.3134557008743286,8.091228485107422
012_006_85,0.7313016057014465,14.181943893432615
012_006_86,0.7215514183044434,14.120946884155272
012_006_87,0.7162330150604248,13.87372875213623
012_006_88,0.7284412384033203,14.191778182983398
012_006_89,0.706864058971405,14.790491104125977
012_006_8,0.5319212675094604,13.798900604248049
012_006_90,0.6663421988487244,14.013530731201172
012_006_91,0.685978889465332,14.666260719299316
012_006_92,0.6700119376182556,15.258724212646484
012_006_93,0.6549786329269409,14.642096519470217
012_006_94,0.6358230113983154,14.4828519821167
012_006_95,0.1533184051513672,10.206713676452637
012_006_9,0.4611795544624328,13.026058197021484
012_007_10,0.6154106259346008,14.293333053588867
012_007_11,0.7129520773887634,13.52492904663086
012_007_12,0.6809423565864563,13.996697425842283
012_007_13,0.6614102721214294,14.275243759155272
012_007_14,0.632313072681427,13.30258846282959
012_007_15,0.6526669859886169,13.662762641906738
012_007_16,0.6888759136199951,13.915343284606934
012_007_17,0.7506497502326965,14.513545989990234
012_007_18,0.7314234375953674,14.301679611206056
012_007_19,0.6892772316932678,14.235809326171877
012_007_1,0.6036463975906372,10.587440490722656
012_007_20,0.6565016508102417,14.314395904541016
012_007_21,0.6842137575149536,14.516263008117676
012_007_22,0.678911566734314,13.617372512817385
012_007_23,0.661277711391449,14.425884246826172
012_007_24,0.6843130588531494,13.447940826416016
012_007_25,0.691412627696991,14.20136833190918
012_007_26,0.6368253827095032,14.249317169189451
012_007_27,-0.2491154074668884,8.253225326538086
012_007_28,0.6650941967964172,14.105502128601074
012_007_29,0.3679153025150299,9.278380393981934
012_007_2,0.3859916627407074,13.59364414215088
012_007_30,0.6264271140098572,14.118316650390623
012_007_31,0.64482581615448,13.65408706665039
012_007_32,0.6196491122245789,14.37844181060791
012_007_33,0.6556025147438049,15.156118392944336
012_007_34,0.61241215467453,14.820074081420898
012_007_35,0.679974377155304,13.969730377197266
012_007_36,0.7332911491394043,13.677996635437012
012_007_37,0.6424548029899597,13.13464069366455
012_007_38,0.7477409243583679,14.30508804321289
012_007_39,0.734426736831665,14.758316040039062
012_007_3,0.5313452482223511,14.868856430053713
012_007_40,0.7226603031158447,13.464637756347656
012_007_41,0.7087789177894592,14.754963874816896
012_007_42,0.5764434337615967,12.7525634765625
012_007_43,0.4795140027999878,14.662281036376951
012_007_44,0.5908470749855042,13.71712875366211
012_007_45,0.50055992603302,14.239497184753418
012_007_46,0.5243493318557739,13.968619346618652
012_007_47,0.5846824049949646,13.389974594116213
012_007_48,0.6598549485206604,13.403969764709473
012_007_49,0.6034447550773621,14.020343780517578
012_007_4,0.5555033087730408,13.492003440856934
012_007_50,0.7009336948394775,14.759673118591309
012_007_51,0.6100261807441711,13.859091758728027
012_007_52,0.5531691908836365,14.998506546020508
012_007_53,0.6057000756263733,15.428915023803713
012_007_54,0.5308511257171631,13.268113136291504
012_007_55,0.4830498695373535,13.473491668701172
012_007_56,0.6470115184783936,12.354039192199709
012_007_57,0.6082294583320618,13.8538818359375
012_007_58,0.5626885294914246,14.266860961914062
012_007_59,0.6507549285888672,11.65032958984375
012_007_5,0.5135414600372314,13.753042221069336
012_007_60,0.5312302708625793,14.354419708251951
012_007_61,0.6566949486732483,12.33376121520996
012_007_62,0.6274955868721008,13.263298034667969
012_007_63,0.688544750213623,13.316122055053713
012_007_64,0.7581552863121033,14.078568458557127
012_007_65,0.7112967371940613,13.51259708404541
012_007_66,0.7331152558326721,13.475848197937012
012_007_67,0.7471351623535156,14.105072975158691
012_007_68,0.7285627126693726,13.908795356750488
012_007_69,0.746610701084137,14.588967323303224
012_007_6,0.4757112264633178,13.561653137207031
012_007_70,0.7277186512947083,14.153539657592772
012_007_71,0.7209981679916382,14.50207233428955
012_007_72,0.691422700881958,13.895320892333984
012_007_73,0.7272714376449585,14.528838157653809
012_007_74,0.6893396973609924,13.874425888061523
012_007_75,0.6074867844581604,12.52724552154541
012_007_76,0.6716517210006714,14.881439208984377
012_007_77,0.6546952128410339,14.876047134399414
012_007_7,0.5991173386573792,14.673555374145508
012_007_8,0.529230535030365,12.046475410461426
012_007_9,0.7257285714149475,15.098526000976562
012_008_10,0.6962297558784485,14.518369674682615
012_008_11,0.623833417892456,13.992337226867676
012_008_12,0.6530196666717529,13.998284339904783
012_008_13,0.650332510471344,14.019134521484377
012_008_14,0.6177917122840881,13.950536727905272
012_008_15,0.7075415849685669,14.735939025878906
012_008_16,0.7134848237037659,14.58786392211914
012_008_17,0.7275420427322388,14.117878913879396
012_008_18,0.6780253052711487,14.320198059082031
012_008_19,0.7128838896751404,14.25539779663086
012_008_1,0.563864529132843,13.364168167114258
012_008_20,0.6861082911491394,13.727691650390623
012_008_21,0.6995813250541687,14.497204780578612
012_008_22,0.7050867080688477,14.303476333618164
012_008_23,0.7068676948547363,14.334696769714355
012_008_24,0.7042006254196167,14.32701015472412
012_008_25,0.6865150332450867,14.243268966674805
012_008_26,0.6953184604644775,14.219324111938477
012_008_27,0.7058696150779724,14.39028549194336
012_008_28,0.6821795701980591,15.083002090454102
012_008_29,0.7279511094093323,15.154146194458008
012_008_2,0.6374673247337341,10.6718168258667
012_008_30,0.6560958623886108,14.335280418395996
012_008_31,0.7126451730728149,13.947733879089355
012_008_32,0.6873372197151184,13.798282623291016
012_008_33,0.6591184139251709,13.571476936340332
012_008_34,0.6749842166900635,13.66260051727295
012_008_35,0.6568784117698669,14.143799781799316
012_008_36,0.5562565326690674,14.840641021728516
012_008_37,0.6525054574012756,14.432832717895508
012_008_38,0.5288608074188232,15.12601375579834
012_008_39,0.4664818048477173,13.660417556762695
012_008_3,0.6009858250617981,12.68256950378418
012_008_40,0.6991868019104004,14.101619720458984
012_008_41,0.6230295300483704,13.817350387573242
012_008_42,0.554146409034729,13.737689018249512
012_008_43,0.6264757513999939,11.536029815673828
012_008_44,0.6993729472160339,11.616329193115234
012_008_45,0.6832557916641235,12.483648300170898
012_008_46,0.5603992342948914,14.366379737854004
012_008_47,0.6258451342582703,12.77980899810791
012_008_48,0.6627726554870605,11.492084503173828
012_008_49,0.6924082040786743,11.964975357055664
012_008_4,0.560253381729126,12.425739288330078
012_008_50,0.568259060382843,12.459155082702637
012_008_51,0.6608440279960632,15.07475471496582
012_008_52,0.5612426400184631,13.762493133544922
012_008_53,0.6517309546470642,11.729893684387209
012_008_54,0.5524251461029053,14.437437057495115
012_008_55,0.6665517687797546,12.220251083374023
012_008_56,0.5194414854049683,13.142780303955078
012_008_57,0.5902563333511353,12.442851066589355
012_008_58,0.5221080780029297,13.209344863891602
012_008_59,0.6053069233894348,11.318421363830566
012_008_5,0.4163370430469513,14.255298614501951
012_008_60,0.6861187219619751,14.208155632019045
012_008_61,0.699982762336731,14.02656078338623
012_008_62,0.6218164563179016,12.29652500152588
012_008_63,0.6959803700447083,14.971437454223633
012_008_64,0.6957887411117554,15.1263427734375
012_008_65,0.7096940875053406,14.740605354309082
012_008_66,0.6892731189727783,13.86670207977295
012_008_67,0.7009409666061401,14.110023498535156
012_008_68,0.6431553363800049,14.390896797180176
012_008_69,0.5804459452629089,12.542990684509276
012_008_6,0.5005843639373779,11.785240173339844
012_008_70,0.6877405643463135,15.209857940673828
012_008_7,0.494676411151886,13.974156379699709
012_008_8,0.5442519187927246,12.56226634979248
012_008_9,0.5717580318450928,12.216730117797852
012_009_10,0.6545068025588989,14.366244316101074
012_009_11,0.5773295760154724,13.36688232421875
012_009_12,0.5897459387779236,13.495121955871582
012_009_13,0.7051013112068176,13.89910888671875
012_009_14,0.654060423374176,14.205864906311035
012_009_15,0.6782472729682922,13.670577049255373
012_009_16,0.7303662300109863,14.270896911621094
012_009_17,0.6956105828285217,13.75435733795166
012_009_18,0.7494960427284241,14.361371994018556
012_009_19,0.7150990962982178,13.896207809448242
012_009_1,0.4684562683105469,14.717988014221191
012_009_20,0.7080809473991394,14.216276168823242
012_009_21,0.7108865976333618,14.231511116027832
012_009_22,0.7086778283119202,13.730321884155272
012_009_23,0.7126625776290894,13.761652946472168
012_009_24,0.7032713294029236,13.951444625854492
012_009_25,0.7098455429077148,14.246020317077637
012_009_26,0.6992173194885254,14.130626678466797
012_009_27,0.7011717557907104,14.168174743652344
012_009_28,0.7502567172050476,14.12885570526123
012_009_29,0.6867376565933228,14.61237907409668
012_009_2,0.5296250581741333,13.724560737609863
012_009_30,0.6678756475448608,14.258329391479492
012_009_31,0.6881294250488281,14.422019958496094
012_009_32,0.6589003205299377,14.600790023803713
012_009_33,0.6967389583587646,14.307844161987305
012_009_34,0.6195312738418579,14.135855674743652
012_009_35,0.5870843529701233,13.811330795288086
012_009_36,0.6584491729736328,13.682069778442385
012_009_37,0.6380583047866821,13.333582878112791
012_009_38,0.6290883421897888,13.23299503326416
012_009_39,0.6579265594482422,12.421051025390623
012_009_3,0.3934242129325866,13.111533164978027
012_009_40,0.6423482298851013,14.495792388916016
012_009_41,0.5739152431488037,14.324129104614258
012_009_42,0.7381614446640015,14.85353660583496
012_009_43,0.6234813332557678,10.693774223327637
012_009_44,0.7017202377319336,12.3230562210083
012_009_45,0.3464579880237579,9.22830867767334
012_009_46,0.5654091238975525,12.323434829711914
012_009_47,0.5646594762802124,15.046124458312988
012_009_48,0.6838445663452148,11.656145095825195
012_009_49,0.6976099014282227,12.31500244140625
012_009_4,0.4871640503406524,14.078798294067385
012_009_50,0.676154375076294,11.27422332763672
012_009_51,0.6772410869598389,14.845317840576172
012_009_52,0.7459640502929688,13.406352043151855
012_009_53,0.6495541930198669,11.666172981262209
012_009_54,0.5023455619812012,14.286941528320312
012_009_55,0.6770786643028259,12.139840126037598
012_009_56,0.6991275548934937,14.563129425048828
012_009_57,0.1265248954296112,9.60286808013916
012_009_58,0.5613779425621033,13.902806282043455
012_009_59,0.3614304661750793,8.220507621765137
012_009_5,0.3079449832439422,13.01759910583496
012_009_60,0.4884041845798492,12.367810249328612
012_009_61,0.6530330181121826,14.482242584228516
012_009_62,0.5281295776367188,13.513951301574709
012_009_63,0.6851782202720642,13.997507095336914
012_009_64,0.6616953015327454,14.932580947875977
012_009_65,0.6577060222625732,14.309995651245115
012_009_66,0.6558029651641846,14.296192169189451
012_009_67,0.6347658038139343,14.13354778289795
012_009_68,0.6382163166999817,14.1414155960083
012_009_69,0.6564040184020996,14.764857292175291
012_009_6,0.6939131021499634,13.579151153564451
012_009_70,0.6856178045272827,14.378450393676758
012_009_71,0.6640285849571228,14.69688606262207
012_009_72,0.6665574908256531,14.70425510406494
012_009_73,0.7042315006256104,14.424692153930664
012_009_74,0.6251085996627808,12.939391136169434
012_009_75,0.6632663607597351,14.621376991271973
012_009_76,0.6915397644042969,15.1503324508667
012_009_77,0.6927521824836731,14.33088207244873
012_009_78,0.6635485887527466,14.58285903930664
012_009_79,0.6696887612342834,14.58635711669922
012_009_7,0.6691381335258484,14.48411750793457
012_009_80,0.686370313167572,14.981414794921877
012_009_81,0.695907473564148,14.13483428955078
012_009_82,0.6853739619255066,14.581750869750977
012_009_83,0.6894610524177551,14.079906463623049
012_009_84,0.698958158493042,14.145818710327148
012_009_85,0.6779291033744812,14.5313081741333
012_009_86,0.6878401637077332,14.602408409118652
012_009_87,0.704676628112793,14.18220329284668
012_009_88,0.6853875517845154,14.633285522460938
012_009_89,0.590851902961731,14.313902854919434
012_009_8,0.6749669909477234,14.525866508483888
012_009_90,0.245310440659523,10.549517631530762
012_009_9,0.6492772102355957,14.41482162475586
012_010_10,0.5442374348640442,14.521787643432615
012_010_11,0.5702219605445862,12.61284637451172
012_010_12,0.6807194948196411,11.517953872680664
012_010_13,0.6891878247261047,12.010181427001951
012_010_14,0.7038699984550476,12.297630310058594
